0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Class
-0.06779013409444064,-0.8115316858528052,-0.764324674992688,0.5142798454216589,-0.0030434965001005358,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-1.554306150008102,-1.1850840436374683,-0.46409489004797483,-0.4635256008712298,-0.2479628736375445,-0.24863022459849363,0.5369937052203606,-0.2552458657819518,-0.20363035956156944,-3.5750904306453815,0.6161187941766855,0.5993874210414953,-0.2828663830690077,0.8270290353372427,23.575618222769815,-0.46442023795726034,-0.4632040916506948,-0.25203780612905186,-0.24946641846581263,5
-0.06779013409444064,0.9257687214529965,1.5979518339153085,-3.039907432444722,-0.0030617109552279823,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-0.4517674600594341,-1.1607256501304424,-0.46409489004797483,-0.4635256008712298,4.069356294673471,4.058968656730173,-1.9617722615875712,0.5962723514670965,-0.20363035956156944,0.3479667780551729,-1.7131957388759447,-1.7619843520193743,0.35780746996978635,-1.2506499117783612,-0.15863077414215435,-0.46442023795726034,-0.4632040916506948,4.084673045615586,4.095675940605776,9
-0.06779013409444064,0.9257687214529965,1.5979518339153085,-1.2628137935115316,-0.0030617109552279823,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-0.38608430406249217,-1.1120088631163907,2.162512221560272,2.1610159570840395,-0.2479628736375445,-0.24863022459849363,-1.8329698921644821,0.47462689186008944,-0.20363035956156944,0.3479667780551729,-1.600030660347072,-1.6646081964292352,0.35780746996978635,-1.2506499117783612,-0.15863077414215435,2.1630405958513426,2.1620062946392276,-0.25203780612905186,-0.24946641846581263,9
-0.06779013409444064,0.9257687214529965,1.2400311507474302,-1.2628137935115316,-0.0030617109552279823,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,0.6085463438911995,-1.1850840436374683,-0.2539663211193151,2.1610159570840395,3.7239707612085904,-0.24863022459849363,-2.0390536832414248,11.909300094918736,-0.20363035956156944,0.3479667780551729,-1.769778278140381,-1.8350164687119785,8.869617231770906,-1.2506499117783612,-0.15863077414215435,-0.07030111288596994,2.1620062946392276,3.4341664178538904,-0.24946641846581263,15
-0.06779013409444064,2.6630691287587984,1.5979518339153085,0.5142798454216589,-0.003060699041054235,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-1.4463981080131258,-1.1850840436374683,-0.46409489004797483,-0.4635256008712298,-0.2479628736375445,-0.24863022459849363,-1.9360117877029532,4.853863437712336,-0.20363035956156944,0.3479667780551729,-1.769778278140381,-1.8350164687119785,4.842524441241345,0.8062522458660867,-0.15863077414215435,-0.46442023795726034,-0.4632040916506948,-0.20867069761160545,-0.24946641846581263,15
-0.06779013409444064,0.9257687214529965,-0.12006744529050718,0.5142798454216589,0.05212808808093461,0.22534740229467065,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,2.5131372733095936,-0.00978227374634783,2.3971076673755016,0.5503893853613857,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-1.5402311880087571,-1.1729048468839554,-0.46409489004797483,-0.4635256008712298,-0.2479628736375445,-0.24863022459849363,0.5369937052203606,-0.2552458657819518,-0.20363035956156944,0.3479667780551729,0.6066883709659461,0.5750433821439607,-0.19134154692060854,-1.2506499117783612,-0.15863077414215435,-0.46442023795726034,-0.4632040916506948,0.051531953493072866,0.054693546669198595,0
-0.06779013409444064,0.9257687214529965,1.5979518339153085,-1.7070872032448292,-0.0030617109552279823,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-1.554306150008102,-1.1850840436374683,-0.46409489004797483,-0.4635256008712298,4.069356294673471,4.058968656730173,0.5369937052203606,-0.2552458657819518,-0.20363035956156944,0.3479667780551729,-1.769778278140381,-1.8350164687119785,8.869617231770906,0.8270290353372427,-0.15863077414215435,-0.46442023795726034,-0.4632040916506948,4.084673045615586,4.095675940605776,13
-0.06213843674237902,0.9257687214529965,1.4547835606481572,0.5142798454216589,-0.0030313535300155714,-0.02347023665736938,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,2.3971076673755016,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-1.554306150008102,-1.1850840436374683,-0.46409489004797483,-0.4635256008712298,-0.2479628736375445,-0.24863022459849363,0.5369937052203606,-0.2552458657819518,-0.20363035956156944,0.3479667780551729,0.2766235585900673,0.23422683757847423,0.08323296152458888,-1.2506499117783612,-0.15863077414215435,-0.46442023795726034,-0.4632040916506948,-0.25203780612905186,-0.24946641846581263,3
-0.06779013409444064,0.9257687214529965,1.2400311507474302,-3.039907432444722,-0.0030617109552279823,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,0.6554628838890152,-1.1850840436374683,-0.4115627478158099,-0.4635256008712298,3.9830099113072515,4.058968656730173,-2.0390536832414248,11.909300094918736,-0.20363035956156944,0.3479667780551729,-1.769778278140381,-1.8350164687119785,8.869617231770906,-1.2506499117783612,-0.15863077414215435,-0.3593218046049162,-0.4632040916506948,3.9112046115458003,4.095675940605776,15
-0.06779013409444064,0.9257687214529965,1.5979518339153085,-1.7070872032448292,-0.0030617109552279823,-0.02628498430638285,-0.006673478439318604,-0.04772062106977038,-0.002571491523939578,-0.04411673663751948,-0.00978227374634783,-0.4171694136270728,-0.005678735884319781,-0.009857640353623034,-0.004491439495788878,-0.005634045839701897,-0.0111009255966371,-0.00950663600296688,-0.027459033467923274,0.0,0.0,-0.03726300228448694,-1.554306150008102,-1.1850840436374683,-0.46409489004797483,-0.4635256008712298,4.069356294673471,4.058968656730173,0.5369937052203606,-0.2552458657819518,-0.20363035956156944,0.3479667780551729,-1.769778278140381,-1.8350164687119785,5.574723130428538,0.037511035433313265,-0.15863077414215435,-0.46442023795726034,-0.4632040916506948,3.6510019604411226,4.095675940605776,13
